id,brd,src,chnl,tact_id,cpgn_id,cpgn,act_nm,act_dt,ta,indc,trans_id,cntt_id,cntt_nm,subj_ln,url,devc_nm,aset_id,suggestion_id,email,act_cnt,src_chnl_nm,src_act_nm,src_devc_nm,src_brd_nm,npi,sub_chnl,attribute_1,attribute_2,attribute_3,attribute_4,attribute_5,attribute_6,attribute_7,attribute_8,attribute_9,attribute_10
56,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,02/09/24,ONCOLOGY,DLBCL,,151380,nhJvTKCGAVqoGXTbRyXLZavZmITZCJeRtxPaZGgQaAchOKqygqrfEmFPjmTrXjaInfBqVhMrVCEOTvPhXqjdImnTNvIkAIZCJgPwbvfqoAndmEhdEQfKhM,,Unknown,MOBILE,YES-00770,44203,nicole05@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
57,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,02/09/24,ONCOLOGY,DLBCL,,151376,iXbxhmNZnPFzMipoajmZHmHTAdKHPGsgbhEsuLkmJEtroVCgIJvsGVQWlYHFYvPYImoVZwHAEZIAjntKTDnPMVpAenVywysqXprxzWAwzJxkEkzfErnq,,Unknown,MOBILE,YES-00770,44203,pearsonchristine@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
58,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,02/09/24,ONCOLOGY,DLBCL,,151380,nhJvTKCGAVqoGXTbRyXLZavZmITZCJeRtxPaZGgQaAchOKqygqrfEmFPjmTrXjaInfBqVhMrVCEOTvPhXqjdImnTNvIkAIZCJgPwbvfqoAndmEhdEQfKhM,,Unknown,MOBILE,YES-00770,44203,pearsonchristine@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
59,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,02/09/24,ONCOLOGY,DLBCL,,151376,iXbxhmNZnPFzMipoajmZHmHTAdKHPGsgbhEsuLkmJEtroVCgIJvsGVQWlYHFYvPYImoVZwHAEZIAjntKTDnPMVpAenVywysqXprxzWAwzJxkEkzfErnq,,Unknown,MOBILE,YES-00770,44203,nicole05@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
60,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,02/09/24,ONCOLOGY,DLBCL,,151376,iXbxhmNZnPFzMipoajmZHmHTAdKHPGsgbhEsuLkmJEtroVCgIJvsGVQWlYHFYvPYImoVZwHAEZIAjntKTDnPMVpAenVywysqXprxzWAwzJxkEkzfErnq,,Unknown,MOBILE,YES-00770,44203,pearsonchristine@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
61,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,02/09/24,ONCOLOGY,DLBCL,,151376,iXbxhmNZnPFzMipoajmZHmHTAdKHPGsgbhEsuLkmJEtroVCgIJvsGVQWlYHFYvPYImoVZwHAEZIAjntKTDnPMVpAenVywysqXprxzWAwzJxkEkzfErnq,,Unknown,MOBILE,YES-00770,44203,nicole05@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
62,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,03/09/24,ONCOLOGY,DLBCL,,151376,iXbxhmNZnPFzMipoajmZHmHTAdKHPGsgbhEsuLkmJEtroVCgIJvsGVQWlYHFYvPYImoVZwHAEZIAjntKTDnPMVpAenVywysqXprxzWAwzJxkEkzfErnq,,Unknown,MOBILE,YES-00770,44203,pearsonchristine@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
63,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,03/09/24,ONCOLOGY,DLBCL,,151376,iXbxhmNZnPFzMipoajmZHmHTAdKHPGsgbhEsuLkmJEtroVCgIJvsGVQWlYHFYvPYImoVZwHAEZIAjntKTDnPMVpAenVywysqXprxzWAwzJxkEkzfErnq,,Unknown,MOBILE,YES-00770,44203,pearsonchristine@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
64,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,03/09/24,ONCOLOGY,DLBCL,,151376,iXbxhmNZnPFzMipoajmZHmHTAdKHPGsgbhEsuLkmJEtroVCgIJvsGVQWlYHFYvPYImoVZwHAEZIAjntKTDnPMVpAenVywysqXprxzWAwzJxkEkzfErnq,,Unknown,MOBILE,YES-00770,44203,nicole05@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
65,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,03/09/24,ONCOLOGY,DLBCL,,151376,iXbxhmNZnPFzMipoajmZHmHTAdKHPGsgbhEsuLkmJEtroVCgIJvsGVQWlYHFYvPYImoVZwHAEZIAjntKTDnPMVpAenVywysqXprxzWAwzJxkEkzfErnq,,Unknown,MOBILE,YES-00770,44203,nicole05@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
66,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,03/09/24,ONCOLOGY,DLBCL,,151380,nhJvTKCGAVqoGXTbRyXLZavZmITZCJeRtxPaZGgQaAchOKqygqrfEmFPjmTrXjaInfBqVhMrVCEOTvPhXqjdImnTNvIkAIZCJgPwbvfqoAndmEhdEQfKhM,,Unknown,MOBILE,YES-00770,44203,nicole05@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
67,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,03/09/24,ONCOLOGY,DLBCL,,151376,iXbxhmNZnPFzMipoajmZHmHTAdKHPGsgbhEsuLkmJEtroVCgIJvsGVQWlYHFYvPYImoVZwHAEZIAjntKTDnPMVpAenVywysqXprxzWAwzJxkEkzfErnq,,Unknown,MOBILE,YES-00770,44203,pearsonchristine@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
68,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,03/09/24,ONCOLOGY,DLBCL,,151380,nhJvTKCGAVqoGXTbRyXLZavZmITZCJeRtxPaZGgQaAchOKqygqrfEmFPjmTrXjaInfBqVhMrVCEOTvPhXqjdImnTNvIkAIZCJgPwbvfqoAndmEhdEQfKhM,,Unknown,MOBILE,YES-00770,44203,pearsonchristine@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
69,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,03/09/24,ONCOLOGY,DLBCL,,151376,iXbxhmNZnPFzMipoajmZHmHTAdKHPGsgbhEsuLkmJEtroVCgIJvsGVQWlYHFYvPYImoVZwHAEZIAjntKTDnPMVpAenVywysqXprxzWAwzJxkEkzfErnq,,Unknown,MOBILE,YES-00770,44203,nicole05@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
70,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,04/09/24,ONCOLOGY,DLBCL,,151376,iXbxhmNZnPFzMipoajmZHmHTAdKHPGsgbhEsuLkmJEtroVCgIJvsGVQWlYHFYvPYImoVZwHAEZIAjntKTDnPMVpAenVywysqXprxzWAwzJxkEkzfErnq,,Unknown,MOBILE,YES-00770,44203,nicole05@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
71,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,04/09/24,ONCOLOGY,DLBCL,,151380,nhJvTKCGAVqoGXTbRyXLZavZmITZCJeRtxPaZGgQaAchOKqygqrfEmFPjmTrXjaInfBqVhMrVCEOTvPhXqjdImnTNvIkAIZCJgPwbvfqoAndmEhdEQfKhM,,Unknown,MOBILE,YES-00770,44203,nicole05@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
72,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,04/09/24,ONCOLOGY,DLBCL,,151380,nhJvTKCGAVqoGXTbRyXLZavZmITZCJeRtxPaZGgQaAchOKqygqrfEmFPjmTrXjaInfBqVhMrVCEOTvPhXqjdImnTNvIkAIZCJgPwbvfqoAndmEhdEQfKhM,,Unknown,MOBILE,YES-00770,44203,pearsonchristine@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
73,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,04/09/24,ONCOLOGY,DLBCL,,151376,iXbxhmNZnPFzMipoajmZHmHTAdKHPGsgbhEsuLkmJEtroVCgIJvsGVQWlYHFYvPYImoVZwHAEZIAjntKTDnPMVpAenVywysqXprxzWAwzJxkEkzfErnq,,Unknown,MOBILE,YES-00770,44203,pearsonchristine@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
74,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,04/09/24,ONCOLOGY,DLBCL,,151380,nhJvTKCGAVqoGXTbRyXLZavZmITZCJeRtxPaZGgQaAchOKqygqrfEmFPjmTrXjaInfBqVhMrVCEOTvPhXqjdImnTNvIkAIZCJgPwbvfqoAndmEhdEQfKhM,,Unknown,MOBILE,YES-00770,44203,pearsonchristine@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
75,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,04/09/24,ONCOLOGY,DLBCL,,151380,nhJvTKCGAVqoGXTbRyXLZavZmITZCJeRtxPaZGgQaAchOKqygqrfEmFPjmTrXjaInfBqVhMrVCEOTvPhXqjdImnTNvIkAIZCJgPwbvfqoAndmEhdEQfKhM,,Unknown,MOBILE,YES-00770,44203,nicole05@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
76,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,05/09/24,ONCOLOGY,DLBCL,,151376,iXbxhmNZnPFzMipoajmZHmHTAdKHPGsgbhEsuLkmJEtroVCgIJvsGVQWlYHFYvPYImoVZwHAEZIAjntKTDnPMVpAenVywysqXprxzWAwzJxkEkzfErnq,,Unknown,MOBILE,YES-00770,44203,pearsonchristine@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
77,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,05/09/24,ONCOLOGY,DLBCL,,151376,iXbxhmNZnPFzMipoajmZHmHTAdKHPGsgbhEsuLkmJEtroVCgIJvsGVQWlYHFYvPYImoVZwHAEZIAjntKTDnPMVpAenVywysqXprxzWAwzJxkEkzfErnq,,Unknown,MOBILE,YES-00770,44203,nicole05@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
78,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,05/09/24,ONCOLOGY,DLBCL,,151373,iXbxhmNZnPFzMipoajmZHmHTAdKHPGsgbhEsuLkmJEtroVCgIJvsGVQWlYHFYvPYImoVZwHAEZIAjntKTDnPMVpAenVywysqXprxzWAwzJxkEkzfErnq,,Unknown,MOBILE,YES-00770,44203,pearsonchristine@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
79,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,05/09/24,ONCOLOGY,DLBCL,,151376,iXbxhmNZnPFzMipoajmZHmHTAdKHPGsgbhEsuLkmJEtroVCgIJvsGVQWlYHFYvPYImoVZwHAEZIAjntKTDnPMVpAenVywysqXprxzWAwzJxkEkzfErnq,,Unknown,MOBILE,YES-00770,44203,pearsonchristine@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
80,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,05/09/24,ONCOLOGY,DLBCL,,151373,iXbxhmNZnPFzMipoajmZHmHTAdKHPGsgbhEsuLkmJEtroVCgIJvsGVQWlYHFYvPYImoVZwHAEZIAjntKTDnPMVpAenVywysqXprxzWAwzJxkEkzfErnq,,Unknown,MOBILE,YES-00770,44203,nicole05@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
81,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,05/09/24,ONCOLOGY,DLBCL,,151376,iXbxhmNZnPFzMipoajmZHmHTAdKHPGsgbhEsuLkmJEtroVCgIJvsGVQWlYHFYvPYImoVZwHAEZIAjntKTDnPMVpAenVywysqXprxzWAwzJxkEkzfErnq,,Unknown,MOBILE,YES-00770,44203,nicole05@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
82,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,05/09/24,ONCOLOGY,DLBCL,,151380,nhJvTKCGAVqoGXTbRyXLZavZmITZCJeRtxPaZGgQaAchOKqygqrfEmFPjmTrXjaInfBqVhMrVCEOTvPhXqjdImnTNvIkAIZCJgPwbvfqoAndmEhdEQfKhM,,Unknown,MOBILE,YES-00770,44203,pearsonchristine@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
83,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,05/09/24,ONCOLOGY,DLBCL,,151376,iXbxhmNZnPFzMipoajmZHmHTAdKHPGsgbhEsuLkmJEtroVCgIJvsGVQWlYHFYvPYImoVZwHAEZIAjntKTDnPMVpAenVywysqXprxzWAwzJxkEkzfErnq,,Unknown,MOBILE,YES-00770,44203,pearsonchristine@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
84,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,05/09/24,ONCOLOGY,DLBCL,,151380,nhJvTKCGAVqoGXTbRyXLZavZmITZCJeRtxPaZGgQaAchOKqygqrfEmFPjmTrXjaInfBqVhMrVCEOTvPhXqjdImnTNvIkAIZCJgPwbvfqoAndmEhdEQfKhM,,Unknown,MOBILE,YES-00770,44203,nicole05@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
85,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,05/09/24,ONCOLOGY,DLBCL,,151376,iXbxhmNZnPFzMipoajmZHmHTAdKHPGsgbhEsuLkmJEtroVCgIJvsGVQWlYHFYvPYImoVZwHAEZIAjntKTDnPMVpAenVywysqXprxzWAwzJxkEkzfErnq,,Unknown,MOBILE,YES-00770,44203,nicole05@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
86,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,06/09/24,ONCOLOGY,DLBCL,,151377,nhJvTKCGAVqoGXTbRyXLZavZmITZCJeRtxPaZGgQaAchOKqygqrfEmFPjmTrXjaInfBqVhMrVCEOTvPhXqjdImnTNvIkAIZCJgPwbvfqoAndmEhdEQfKhM,,Unknown,MOBILE,YES-00770,44203,nicole05@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
87,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,06/09/24,ONCOLOGY,DLBCL,,151373,iXbxhmNZnPFzMipoajmZHmHTAdKHPGsgbhEsuLkmJEtroVCgIJvsGVQWlYHFYvPYImoVZwHAEZIAjntKTDnPMVpAenVywysqXprxzWAwzJxkEkzfErnq,,Unknown,MOBILE,YES-00770,44203,nicole05@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
88,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,06/09/24,ONCOLOGY,DLBCL,,151377,nhJvTKCGAVqoGXTbRyXLZavZmITZCJeRtxPaZGgQaAchOKqygqrfEmFPjmTrXjaInfBqVhMrVCEOTvPhXqjdImnTNvIkAIZCJgPwbvfqoAndmEhdEQfKhM,,Unknown,MOBILE,YES-00770,44203,pearsonchristine@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
89,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,06/09/24,ONCOLOGY,DLBCL,,151373,iXbxhmNZnPFzMipoajmZHmHTAdKHPGsgbhEsuLkmJEtroVCgIJvsGVQWlYHFYvPYImoVZwHAEZIAjntKTDnPMVpAenVywysqXprxzWAwzJxkEkzfErnq,,Unknown,MOBILE,YES-00770,44203,pearsonchristine@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
90,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,06/09/24,ONCOLOGY,DLBCL,,151380,nhJvTKCGAVqoGXTbRyXLZavZmITZCJeRtxPaZGgQaAchOKqygqrfEmFPjmTrXjaInfBqVhMrVCEOTvPhXqjdImnTNvIkAIZCJgPwbvfqoAndmEhdEQfKhM,,Unknown,MOBILE,YES-00770,44203,pearsonchristine@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
91,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,06/09/24,ONCOLOGY,DLBCL,,151380,nhJvTKCGAVqoGXTbRyXLZavZmITZCJeRtxPaZGgQaAchOKqygqrfEmFPjmTrXjaInfBqVhMrVCEOTvPhXqjdImnTNvIkAIZCJgPwbvfqoAndmEhdEQfKhM,,Unknown,MOBILE,YES-00770,44203,nicole05@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
92,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,07/09/24,ONCOLOGY,DLBCL,,151376,iXbxhmNZnPFzMipoajmZHmHTAdKHPGsgbhEsuLkmJEtroVCgIJvsGVQWlYHFYvPYImoVZwHAEZIAjntKTDnPMVpAenVywysqXprxzWAwzJxkEkzfErnq,,Unknown,MOBILE,YES-00770,44203,nicole05@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
93,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,07/09/24,ONCOLOGY,DLBCL,,151376,iXbxhmNZnPFzMipoajmZHmHTAdKHPGsgbhEsuLkmJEtroVCgIJvsGVQWlYHFYvPYImoVZwHAEZIAjntKTDnPMVpAenVywysqXprxzWAwzJxkEkzfErnq,,Unknown,MOBILE,YES-00770,44203,pearsonchristine@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
94,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,09/09/24,ONCOLOGY,DLBCL,,151377,nhJvTKCGAVqoGXTbRyXLZavZmITZCJeRtxPaZGgQaAchOKqygqrfEmFPjmTrXjaInfBqVhMrVCEOTvPhXqjdImnTNvIkAIZCJgPwbvfqoAndmEhdEQfKhM,,healthyrecipesblogs.com,MOBILE,YES-00770,44203,pearsonchristine@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
95,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,09/09/24,ONCOLOGY,DLBCL,,151377,nhJvTKCGAVqoGXTbRyXLZavZmITZCJeRtxPaZGgQaAchOKqygqrfEmFPjmTrXjaInfBqVhMrVCEOTvPhXqjdImnTNvIkAIZCJgPwbvfqoAndmEhdEQfKhM,,al.com,DESKTOP,YES-00770,44203,pearsonchristine@example.com,,,Impression,personal_computer,YESCARTA,1248081957,,,,,,,,,,,
96,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,09/09/24,ONCOLOGY,DLBCL,,151377,nhJvTKCGAVqoGXTbRyXLZavZmITZCJeRtxPaZGgQaAchOKqygqrfEmFPjmTrXjaInfBqVhMrVCEOTvPhXqjdImnTNvIkAIZCJgPwbvfqoAndmEhdEQfKhM,,healthyrecipesblogs.com,MOBILE,YES-00770,44203,nicole05@example.com,,,Impression,phone,YESCARTA,1248081957,,,,,,,,,,,
97,YESCARTA,DataBoardHub,DISPLAY,,19604,Campaign 767,IMPRESSION,09/09/24,ONCOLOGY,DLBCL,,151377,nhJvTKCGAVqoGXTbRyXLZavZmITZCJeRtxPaZGgQaAchOKqygqrfEmFPjmTrXjaInfBqVhMrVCEOTvPhXqjdImnTNvIkAIZCJgPwbvfqoAndmEhdEQfKhM,,al.com,DESKTOP,YES-00770,44203,nicole05@example.com,,,Impression,personal_computer,YESCARTA,1248081957,,,,,,,,,,,
98,YESCARTA,Shoulder-Engine,NPP EMAIL,117710,,Maximize Efficient E-Services,EMAIL DELIVERY,23/09/24,ONCOLOGY,UNBRANDED,,,wWaUpdbDhjnSwSkZggHGciYyUqtDqBHfQbAnslyhzpTgWfXqRaDEzJvaNSmxuigqasqzhTLjTSOOUmCYMmTonXbWhcmqhTwRYbNECChDwiSlzTIlyPiXUliqb,,,UNKNOWN,YES-00770,44203,nicole05@example.com,,Display,Email Delivery,,Yescarta,1248081957,,,,,,,,,,,
99,YESCARTA,Shoulder-Engine,NPP EMAIL,117710,,Maximize Efficient E-Services,EMAIL DELIVERY,23/09/24,ONCOLOGY,UNBRANDED,,,wWaUpdbDhjnSwSkZggHGciYyUqtDqBHfQbAnslyhzpTgWfXqRaDEzJvaNSmxuigqasqzhTLjTSOOUmCYMmTonXbWhcmqhTwRYbNECChDwiSlzTIlyPiXUliqb,,,UNKNOWN,YES-00770,44203,pearsonchristine@example.com,,Display,Email Delivery,,Yescarta,1248081957,,,,,,,,,,,
100,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,27/09/24,ONCOLOGY,DLBCL,,,kPwboVEkgUVPMsQrbIzSTTTXMLFQkFhzFEICvWsJRdZYxwXjCXjmqSrtPCOrhCWukbfxMhDZaEmFOKnhGYDsypZCzmJBrqdmsDwwsCOZrkQdZvclLRxQGvCx,,,DESKTOP,YES-00770,44203,nicole05@example.com,1,Display,Impression,Desktop,Yescarta,1248081957,,,,,,,,,,,
101,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,27/09/24,ONCOLOGY,DLBCL,,,SKwrtgCAvzjsJZDSIsACMRMtEPtMHseRWdjWDhxTkZLQGUttYwNsuJTZJrFlZGaghbgyuKRwiGwqOdHnyEqPgEWPqnvDBjbGdEKGXyIidfKOIiqZgif,,,DESKTOP,YES-00770,44203,pearsonchristine@example.com,1,Display,Impression,Desktop,Yescarta,1248081957,,,,,,,,,,,
102,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,27/09/24,ONCOLOGY,DLBCL,,,kPwboVEkgUVPMsQrbIzSTTTXMLFQkFhzFEICvWsJRdZYxwXjCXjmqSrtPCOrhCWukbfxMhDZaEmFOKnhGYDsypZCzmJBrqdmsDwwsCOZrkQdZvclLRxQGvCx,,,DESKTOP,YES-00770,44203,pearsonchristine@example.com,1,Display,Impression,Desktop,Yescarta,1248081957,,,,,,,,,,,
103,YESCARTA,Whole-Stack,DISPLAY,2433,,Sort GreenYellow,IMPRESSION,27/09/24,ONCOLOGY,DLBCL,,,AhIRrLziYIcqlWWmWnpSjpNtgJUirGSiNgyDVlqmtLcaJjUxegiGISWIKEwQCRCVcJYLoHCGbVecdCJHhigeiLQEzDrtYzCnqKUwaDnhEEwkMwJqtYhUbgfsmY,,,DESKTOP,YES-00770,44203,nicole05@example.com,1,Display,Impression,Desktop,Yescarta,1248081957,,,,,,,,,,,
104,YESCARTA,Whole-Stack,DISPLAY,2433,,Sort GreenYellow,IMPRESSION,27/09/24,ONCOLOGY,DLBCL,,,AhIRrLziYIcqlWWmWnpSjpNtgJUirGSiNgyDVlqmtLcaJjUxegiGISWIKEwQCRCVcJYLoHCGbVecdCJHhigeiLQEzDrtYzCnqKUwaDnhEEwkMwJqtYhUbgfsmY,,,DESKTOP,YES-00770,44203,pearsonchristine@example.com,1,Display,Impression,Desktop,Yescarta,1248081957,,,,,,,,,,,
105,YESCARTA,Whole-Stack,DISPLAY,2433,,Sort GreenYellow,IMPRESSION,27/09/24,ONCOLOGY,DLBCL,,,AhIRrLziYIcqlWWmWnpSjpNtgJUirGSiNgyDVlqmtLcaJjUxegiGISWIKEwQCRCVcJYLoHCGbVecdCJHhigeiLQEzDrtYzCnqKUwaDnhEEwkMwJqtYhUbgfsmY,,,DESKTOP,YES-00770,44203,pearsonchristine@example.com,1,Display,Impression,Desktop,Yescarta,1248081957,,,,,,,,,,,
106,YESCARTA,Whole-Stack,DISPLAY,2433,,Sort GreenYellow,IMPRESSION,27/09/24,ONCOLOGY,DLBCL,,,SzfQKDsARGONJHimwVSDwUtZbapsLTBpJIKNaotQQgIgfbYLwcPsXieEkTsUIsCEQzcwmKDrGJTuBtOMTBSQHEksyPfxChnwUPKuUcVDkFMjYpxgSGURlyz,,,DESKTOP,YES-00770,44203,pearsonchristine@example.com,1,Display,Impression,Desktop,Yescarta,1248081957,,,,,,,,,,,
107,YESCARTA,Whole-Stack,DISPLAY,2433,,Sort GreenYellow,IMPRESSION,27/09/24,ONCOLOGY,DLBCL,,,AhIRrLziYIcqlWWmWnpSjpNtgJUirGSiNgyDVlqmtLcaJjUxegiGISWIKEwQCRCVcJYLoHCGbVecdCJHhigeiLQEzDrtYzCnqKUwaDnhEEwkMwJqtYhUbgfsmY,,,DESKTOP,YES-00770,44203,nicole05@example.com,1,Display,Impression,Desktop,Yescarta,1248081957,,,,,,,,,,,
108,YESCARTA,Whole-Stack,DISPLAY,2433,,Sort GreenYellow,IMPRESSION,27/09/24,ONCOLOGY,DLBCL,,,SzfQKDsARGONJHimwVSDwUtZbapsLTBpJIKNaotQQgIgfbYLwcPsXieEkTsUIsCEQzcwmKDrGJTuBtOMTBSQHEksyPfxChnwUPKuUcVDkFMjYpxgSGURlyz,,,DESKTOP,YES-00770,44203,nicole05@example.com,1,Display,Impression,Desktop,Yescarta,1248081957,,,,,,,,,,,
109,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,27/09/24,ONCOLOGY,DLBCL,,,SKwrtgCAvzjsJZDSIsACMRMtEPtMHseRWdjWDhxTkZLQGUttYwNsuJTZJrFlZGaghbgyuKRwiGwqOdHnyEqPgEWPqnvDBjbGdEKGXyIidfKOIiqZgif,,,DESKTOP,YES-00770,44203,nicole05@example.com,1,Display,Impression,Desktop,Yescarta,1248081957,,,,,,,,,,,
110,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,01/10/24,ONCOLOGY,DLBCL,,,EToVMNWWQHhXgODCdwcbVhHERiWvgNxjyafsfcrmwKhNAsFetbxzfpHdkgzVmTyRFoAjRWmicoNntxcTnPShscIcGTbLjjSMaiqekkYyTERKmvRYpXJZWRGZXwkAi,,,MOBILE,YES-00770,44203,nicole05@example.com,1,Display,Impression,Mobile,Yescarta,1248081957,,,,,,,,,,,
111,YESCARTA,Whole-Stack,DISPLAY,2432,,Sort GreenYellow,IMPRESSION,01/10/24,ONCOLOGY,DLBCL,,,sXHRcaTGFkKxwPXacSOzkqpoOHaBKIxmxqQyAbyrAeohDolxvOBVbLjrOiuNirQxWyniledCyDGLwZCMRutOCzVtLwdyyVlxZUiivXkFhRczkDCfnVj,,,MOBILE,YES-00770,44203,nicole05@example.com,1,Display,Impression,Mobile,Yescarta,1248081957,,,,,,,,,,,
